,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
4156,0.2,200.0,0.530812324929972,0.2608154372860255,0.8008092125739185,0.5600000000000002,6.0
4157,0.2,200.0,0.5276999688764394,0.25085589791472146,0.8045440398381575,0.5700000000000002,6.0
4158,0.2,200.0,0.5291005291005291,0.24494242141300965,0.8132586367880486,0.5800000000000002,6.0
4159,0.2,200.0,0.5294117647058824,0.2374727668845316,0.8213507625272332,0.5900000000000002,6.0
4160,0.5,200.0,0.5508870214752568,0.4425770308123249,0.6591970121381886,0.4,6.0
4161,0.5,200.0,0.5477746654217243,0.4279489573607221,0.6676003734827264,0.41000000000000003,6.0
4162,0.5,200.0,0.5468409586056645,0.41798941798941797,0.675692499221911,0.42000000000000004,6.0
4163,0.5,200.0,0.5465297230003112,0.40927482103952695,0.6837846249610956,0.43000000000000005,6.0
4164,0.5,200.0,0.5460628695922813,0.3983815748521631,0.6937441643323996,0.44000000000000006,6.0
4165,0.5,200.0,0.544973544973545,0.38686585745409274,0.7030812324929971,0.45000000000000007,6.0
4166,0.5,200.0,0.5431061313414255,0.3728602552131964,0.7133520074696545,0.4600000000000001,6.0
4167,0.5,200.0,0.5448179271708683,0.3663243075007781,0.7233115468409586,0.4700000000000001,6.0
4168,0.5,200.0,0.5446623093681917,0.35823218176159355,0.7310924369747899,0.4800000000000001,6.0
4169,0.5,200.0,0.5438842203548085,0.34765017117958297,0.7401182695300342,0.4900000000000001,6.0
4170,0.5,200.0,0.5415499533146592,0.33986928104575165,0.7432306255835668,0.5000000000000001,6.0
4171,0.5,200.0,0.5423280423280423,0.33084344849050734,0.7538126361655774,0.5100000000000001,6.0
4172,0.5,200.0,0.5417055711173359,0.321817615935263,0.7615935262994087,0.5200000000000001,6.0
4173,0.5,200.0,0.5432617491441021,0.31621537503890446,0.7703081232492998,0.5300000000000001,6.0
4174,0.5,200.0,0.5431061313414255,0.30718954248366015,0.7790227201991908,0.5400000000000001,6.0
4175,0.5,200.0,0.5434173669467787,0.29940865234982883,0.7874260815437286,0.5500000000000002,6.0
4176,0.5,200.0,0.5426392779333956,0.28944911297852477,0.7958294428882664,0.5600000000000002,6.0
4177,0.5,200.0,0.5431061313414255,0.2801120448179272,0.8061002178649237,0.5700000000000002,6.0
4178,0.5,200.0,0.5429505135387488,0.2732648615001556,0.8126361655773421,0.5800000000000002,6.0
4179,0.5,200.0,0.5396825396825397,0.2608154372860255,0.8185496420790539,0.5900000000000002,6.0
4180,0.7,200.0,0.5586679116090881,0.43448490507314036,0.6828509181450358,0.4,6.0
4181,0.7,200.0,0.5575785869903517,0.42328042328042326,0.6918767507002801,0.41000000000000003,6.0
4182,0.7,200.0,0.5580454403983816,0.41363211951447243,0.7024587612822907,0.42000000000000004,6.0
4183,0.7,200.0,0.5599128540305011,0.40367258014316837,0.7161531279178338,0.43000000000000005,6.0
4184,0.7,200.0,0.5566448801742919,0.3899782135076253,0.7233115468409586,0.44000000000000006,6.0
4185,0.7,200.0,0.5572673513849984,0.38032990974167447,0.7342047930283224,0.45000000000000007,6.0
4186,0.7,200.0,0.5577342047930284,0.3713040771864301,0.7441643323996265,0.4600000000000001,6.0
4187,0.7,200.0,0.5566448801742919,0.36134453781512604,0.7519452225334579,0.4700000000000001,6.0
4188,0.7,200.0,0.5566448801742919,0.35294117647058826,0.7603485838779956,0.4800000000000001,6.0
4189,0.7,200.0,0.5560224089635855,0.3426704014939309,0.76937441643324,0.4900000000000001,6.0
4190,0.7,200.0,0.554154995331466,0.3317771553065671,0.7765328353563647,0.5000000000000001,6.0
4191,0.7,200.0,0.5532212885154062,0.32212885154061627,0.7843137254901961,0.5100000000000001,6.0
4192,0.7,200.0,0.5501089324618736,0.30718954248366015,0.7930283224400871,0.5200000000000001,6.0
4193,0.7,200.0,0.5505757858699035,0.3006535947712418,0.8004979769685652,0.5300000000000001,6.0
4194,0.7,200.0,0.5493308434484905,0.291005291005291,0.80765639589169,0.5400000000000001,6.0
4195,0.7,200.0,0.5471521942110178,0.28166822284469345,0.8126361655773421,0.5500000000000002,6.0
