,learning_rate,n_estimators,total_accuracy,yes_accuracy,no_accuracy,prob_threshold,tree_depth
0,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
1,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
2,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
3,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
4,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
5,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
6,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
7,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
8,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
9,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
10,0.1,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,1.0
11,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
12,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
13,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
14,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
15,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
16,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
17,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
18,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
19,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
20,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
21,0.2,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,1.0
22,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
23,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
24,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
25,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
26,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
27,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
28,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
29,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
30,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
31,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
32,0.5,1.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,1.0
33,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
34,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
35,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
36,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
37,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
38,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
39,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
40,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
41,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
42,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
43,0.1,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,1.0
44,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.45,1.0
45,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.46,1.0
46,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.47000000000000003,1.0
47,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.48000000000000004,1.0
48,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.49000000000000005,1.0
49,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.5,1.0
50,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.51,1.0
51,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.52,1.0
52,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.53,1.0
53,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.54,1.0
54,0.2,2.0,0.9626447876447877,0.8146546946014854,0.9981515465836858,0.55,1.0
55,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
56,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
57,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
58,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
59,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
60,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
61,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
62,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
63,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
64,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
65,0.5,2.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.55,1.0
66,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.45,1.0
67,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.46,1.0
68,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.47000000000000003,1.0
69,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.48000000000000004,1.0
70,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.49000000000000005,1.0
71,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.5,1.0
72,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.51,1.0
73,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.52,1.0
74,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.53,1.0
75,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.54,1.0
76,0.1,5.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.55,1.0
77,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.45,1.0
78,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.46,1.0
79,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.47000000000000003,1.0
80,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.48000000000000004,1.0
81,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.49000000000000005,1.0
82,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.5,1.0
83,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.51,1.0
84,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.52,1.0
85,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.53,1.0
86,0.2,5.0,0.9638996138996139,0.84253408713003,0.9930184313412591,0.54,1.0
87,0.2,5.0,0.9637923637923638,0.8226914976166723,0.997646213995053,0.55,1.0
88,0.5,5.0,0.9638996138996139,0.8433654805453941,0.9928189579510094,0.45,1.0
89,0.5,5.0,0.9638996138996139,0.8433654805453941,0.9928189579510094,0.46,1.0
90,0.5,5.0,0.9639532389532389,0.8430883494069393,0.9929519402111758,0.47000000000000003,1.0
91,0.5,5.0,0.9639532389532389,0.8430883494069393,0.9929519402111758,0.48000000000000004,1.0
92,0.5,5.0,0.9639532389532389,0.8430883494069393,0.9929519402111758,0.49000000000000005,1.0
93,0.5,5.0,0.9639532389532389,0.8430883494069393,0.9929519402111758,0.5,1.0
94,0.5,5.0,0.9633204633204633,0.8354949562132801,0.9939892018404745,0.51,1.0
95,0.5,5.0,0.9635135135135136,0.8206961534197983,0.9977791962552196,0.52,1.0
96,0.5,5.0,0.9635135135135136,0.8206961534197983,0.9977791962552196,0.53,1.0
97,0.5,5.0,0.9635135135135136,0.8206961534197983,0.9977791962552196,0.54,1.0
98,0.5,5.0,0.9635135135135136,0.8206961534197983,0.9977791962552196,0.55,1.0
99,0.1,10.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.45,1.0
100,0.1,10.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.46,1.0
101,0.1,10.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.47000000000000003,1.0
102,0.1,10.0,0.9639317889317889,0.84253408713003,0.993058326019309,0.48000000000000004,1.0
103,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.49000000000000005,1.0
104,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.5,1.0
105,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.51,1.0
106,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.52,1.0
107,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.53,1.0
108,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.54,1.0
109,0.1,10.0,0.9641677391677391,0.8257953663673651,0.9973669512487034,0.55,1.0
110,0.2,10.0,0.9634384384384385,0.8393747921516461,0.9932046065054921,0.45,1.0
111,0.2,10.0,0.9633955383955384,0.8389313823301187,0.9932577994095587,0.46,1.0
112,0.2,10.0,0.9633955383955384,0.8389313823301187,0.9932577994095587,0.47000000000000003,1.0
113,0.2,10.0,0.9641570141570142,0.8261279237335107,0.9972738636665869,0.48000000000000004,1.0
114,0.2,10.0,0.9641355641355641,0.8260170712781288,0.9972738636665869,0.49000000000000005,1.0
115,0.2,10.0,0.9635778635778636,0.8225806451612904,0.9974068459267533,0.5,1.0
116,0.2,10.0,0.9635778635778636,0.8225806451612904,0.9974068459267533,0.51,1.0
117,0.2,10.0,0.9635564135564135,0.8224143664782175,0.99742014415277,0.52,1.0
118,0.2,10.0,0.9635564135564135,0.8224143664782175,0.99742014415277,0.53,1.0
119,0.2,10.0,0.9634813384813384,0.8211949894690167,0.9976196175430198,0.54,1.0
120,0.2,10.0,0.9634813384813384,0.8211949894690167,0.9976196175430198,0.55,1.0
121,0.5,10.0,0.9641891891891892,0.8460813657022503,0.9925263969786431,0.45,1.0
122,0.5,10.0,0.9641141141141141,0.8456379558807228,0.9925396952046597,0.46,1.0
123,0.5,10.0,0.9643178893178893,0.8449174149207405,0.9929652384371925,0.47000000000000003,1.0
124,0.5,10.0,0.964028314028314,0.8422569559915752,0.9932445011835421,0.48000000000000004,1.0
125,0.5,10.0,0.9637065637065637,0.8374348741824631,0.9940025000664912,0.49000000000000005,1.0
126,0.5,10.0,0.9636958386958387,0.8372685954993904,0.9940290965185244,0.5,1.0
127,0.5,10.0,0.9635456885456886,0.8353286775302073,0.994308359264874,0.51,1.0
128,0.5,10.0,0.9639532389532389,0.8254073827735284,0.997194074310487,0.52,1.0
129,0.5,10.0,0.9633633633633634,0.8218046779736171,0.9973270565706535,0.53,1.0
130,0.5,10.0,0.963030888030888,0.8180911207183239,0.9978057927072529,0.54,1.0
131,0.5,10.0,0.9626769626769627,0.8153198093337768,0.9980318625495359,0.55,1.0
132,0.1,15.0,0.9634277134277134,0.8371023168163175,0.9937365355461582,0.45,1.0
133,0.1,15.0,0.9634169884169884,0.8368806119055537,0.9937764302242081,0.46,1.0
134,0.1,15.0,0.9634169884169884,0.8368806119055537,0.9937764302242081,0.47000000000000003,1.0
135,0.1,15.0,0.9634169884169884,0.8368806119055537,0.9937764302242081,0.48000000000000004,1.0
136,0.1,15.0,0.9641999141999142,0.8265713335550382,0.9972206707625203,0.49000000000000005,1.0
137,0.1,15.0,0.9641999141999142,0.8265713335550382,0.9972206707625203,0.5,1.0
138,0.1,15.0,0.9641999141999142,0.8265713335550382,0.9972206707625203,0.51,1.0
139,0.1,15.0,0.9641891891891892,0.8264604810996563,0.9972339689885369,0.52,1.0
140,0.1,15.0,0.9641462891462892,0.8260170712781288,0.9972871618926036,0.53,1.0
141,0.1,15.0,0.9641462891462892,0.8260170712781288,0.9972871618926036,0.54,1.0
142,0.1,15.0,0.9641033891033891,0.8250193991796918,0.9974733370568366,0.55,1.0
143,0.2,15.0,0.9634706134706135,0.8396519232901009,0.9931780100534588,0.45,1.0
144,0.2,15.0,0.9634598884598885,0.8354949562132801,0.9941620787786909,0.46,1.0
145,0.2,15.0,0.9641891891891892,0.8283449728411484,0.9967818293039709,0.47000000000000003,1.0
146,0.2,15.0,0.9640497640497641,0.8274581531980933,0.9968217239820208,0.48000000000000004,1.0
147,0.2,15.0,0.964060489060489,0.8268484646934929,0.9969813026942206,0.49000000000000005,1.0
148,0.2,15.0,0.9639532389532389,0.8260170712781288,0.9970477938243039,0.5,1.0
149,0.2,15.0,0.9638352638352639,0.8234674648043454,0.9975132317348866,0.51,1.0
150,0.2,15.0,0.9638245388245388,0.822802350072054,0.9976595122210697,0.52,1.0
151,0.2,15.0,0.9635993135993136,0.8206961534197983,0.9978855820633528,0.53,1.0
152,0.2,15.0,0.963030888030888,0.817038022392196,0.9980584590015692,0.54,1.0
153,0.2,15.0,0.9629450879450879,0.8164283338875956,0.9980983536796192,0.55,1.0
154,0.5,15.0,0.9604676104676104,0.834663562797916,0.9906513471102955,0.45,1.0
155,0.5,15.0,0.9604568854568855,0.8339984480656246,0.9907976275964786,0.46,1.0
156,0.5,15.0,0.9607357357357358,0.8281232679303847,0.9925529934306764,0.47000000000000003,1.0
157,0.5,15.0,0.9608537108537109,0.8265713335550382,0.9930716242453257,0.48000000000000004,1.0
158,0.5,15.0,0.9605426855426855,0.822857776299745,0.9935769568339583,0.49000000000000005,1.0
159,0.5,15.0,0.9605641355641356,0.8164837601152866,0.9951328492779064,0.5,1.0
160,0.5,15.0,0.9602852852852853,0.814100432324576,0.9953589191201894,0.51,1.0
